Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-24 11:16:00,6.0,4.593,7.98,5.24,967.0,1011.0,986.0,0.004,18.0,19.0,22.7,22.1,22.6,24.243,22.034,23.328000000000007,22.609,27.604,50.2,50.6,48.4,46.242,53.025,52.61,54.792,42.082,,18.0,,19.0
2017-05-24 11:17:00,6.0,4.166,7.87,5.48,972.0,1011.0,985.0,0.004,18.0,19.0,22.7,22.1,22.6,24.291,22.034,23.352,22.681,27.628,50.1,50.6,48.4,46.24800000000001,53.056,52.644,52.708,41.855,,18.0,,19.0
2017-05-24 11:18:00,6.0,4.944,7.81,5.38,980.0,1006.0,988.0,0.006,18.0,19.0,22.7,22.2,22.6,24.315,22.058000000000003,23.376,22.753,27.604,50.0,50.6,48.3,46.122,53.06,52.428,51.587,41.095,,18.0,,19.0
2017-05-24 11:19:00,5.0,3.937,7.96,5.03,985.0,1012.0,988.0,0.006,18.0,19.0,22.7,22.2,22.7,24.363000000000003,22.082,23.4,22.824,27.628,49.9,50.5,48.2,46.06399999999999,53.313,52.462,51.187,41.06399999999999,,18.0,,19.0
2017-05-24 11:20:00,5.0,4.303,7.47,5.17,995.0,1012.0,982.0,0.002,18.0,19.0,22.8,22.2,22.7,24.412,22.082,23.424,22.872,27.653,50.3,50.6,48.2,45.941,53.157,52.68600000000001,50.878,41.69300000000001,,18.0,,19.0
2017-05-24 11:21:00,5.0,4.089,7.99,4.88,990.0,1011.0,971.0,0.002,18.0,19.0,22.8,22.2,22.7,24.46,22.106,23.448,22.896,27.677,50.7,50.8,48.2,45.883,53.223,52.469,50.628,41.63,,18.0,,19.0
2017-05-24 11:22:00,6.0,3.372,7.6,4.9,979.0,1011.0,968.0,0.001,18.0,19.0,22.8,22.2,22.7,24.508000000000006,22.13,23.472,22.944000000000006,27.653,50.2,50.6,48.8,45.727,53.57,52.692,50.382,41.956,,18.0,,19.0
2017-05-24 11:23:00,5.0,4.12,7.71,4.86,967.0,1002.0,960.0,0.001,18.0,19.0,22.7,22.2,22.6,24.557,22.154,23.521,22.944000000000006,27.628,50.0,50.4,48.0,45.604,53.448,52.479,49.654,42.216,,18.0,,19.0
2017-05-24 11:24:00,5.0,4.0280000000000005,7.73,4.96,964.0,989.0,963.0,0.0,18.0,19.0,22.7,22.1,22.6,24.581,22.178,23.545,22.92,27.554,50.1,50.2,47.9,45.575,53.17,52.262,49.333,41.682,,18.0,,19.0
2017-05-24 11:25:00,5.0,3.555,7.52,4.97,964.0,978.0,963.0,0.0,17.0,19.0,22.6,22.1,22.5,24.581,22.202,23.593000000000004,22.872,27.456,50.2,50.1,47.9,45.575,53.205,51.764,49.073,41.507,,17.0,,19.0
2017-05-24 11:26:00,5.0,3.723,7.63,4.87,964.0,966.0,963.0,0.001,17.0,19.0,22.6,22.1,22.4,24.581,22.226,23.617,22.8,27.333,50.2,50.0,47.8,45.51,53.146,52.051,48.937,41.95399999999999,,17.0,,19.0
2017-05-24 11:27:00,5.0,3.525,7.1,4.63,965.0,961.0,963.0,0.001,17.0,19.0,22.5,22.0,22.4,24.581,22.25,23.665,22.729,27.259,50.2,49.9,48.0,45.51,52.96100000000001,51.679,48.896,42.274,,17.0,,19.0
2017-05-24 11:28:00,5.0,3.937,7.27,4.76,960.0,950.0,963.0,0.004,17.0,19.0,22.5,22.0,22.3,24.557,22.274,23.689,22.657,27.21,50.1,49.9,48.0,45.475,52.996,51.777,48.982,42.49800000000001,,17.0,,19.0
2017-05-24 11:29:00,5.0,5.737,7.28,4.56,967.0,942.0,963.0,0.004,17.0,19.0,22.4,22.0,22.2,24.532,22.274,23.737,22.585,27.112,50.0,49.8,48.1,47.113,52.683,51.879,48.972,43.633,,17.0,,19.0
2017-05-24 11:30:00,5.0,4.517,6.85,4.83,969.0,939.0,961.0,0.004,17.0,19.0,22.4,22.0,22.2,24.484,22.298,23.761,22.513,27.063,50.6,50.4,49.1,48.069,52.341,51.69300000000001,48.963,43.95399999999999,,17.0,,19.0
2017-05-24 11:31:00,5.0,3.861,7.06,4.51,969.0,933.0,959.0,0.004,17.0,20.0,22.4,22.0,22.3,24.436,22.321,23.785,22.441,26.965,51.2,50.4,49.0,48.63800000000001,52.219,51.475,49.176,44.17100000000001,,17.0,,20.0
2017-05-24 11:32:00,5.0,4.181,7.14,4.79,963.0,931.0,952.0,0.006,17.0,20.0,22.4,22.0,22.3,24.363000000000003,22.321,23.809,22.369,26.818,51.0,50.4,48.7,48.82,52.125,51.415,50.21100000000001,44.61,,17.0,,20.0
2017-05-24 11:33:00,5.0,3.51,7.16,5.12,964.0,935.0,953.0,0.006,17.0,20.0,22.4,22.0,22.4,24.315,22.321,23.809,22.345,26.769,50.9,50.3,48.7,48.878,52.125,51.415,50.618,44.408,,17.0,,20.0
2017-05-24 11:34:00,5.0,4.761,7.13,5.03,963.0,933.0,952.0,0.005,17.0,20.0,22.5,22.0,22.4,24.267,22.321,23.809,22.345,26.72,50.9,50.3,48.6,49.159,52.15600000000001,51.44600000000001,50.775,44.663,,17.0,,20.0
2017-05-24 11:35:00,5.0,3.937,6.94,5.2,963.0,933.0,952.0,0.005,17.0,20.0,22.5,22.0,22.5,24.243,22.321,23.809,22.393,26.671,51.0,50.3,48.5,49.347,52.37600000000001,51.573,52.166,44.82,,17.0,,20.0
2017-05-24 11:36:00,5.0,4.089,6.73,5.24,965.0,933.0,945.0,0.003,17.0,20.0,22.5,22.0,22.5,24.267,22.321,23.833,22.465,26.671,50.9,50.3,48.4,47.401,51.496,49.325,52.615,44.95,,17.0,,20.0
2017-05-24 11:37:00,5.0,4.6080000000000005,7.1,5.2,967.0,935.0,948.0,0.003,17.0,20.0,22.6,22.0,22.5,24.267,22.345,23.809,22.489,26.671,50.8,50.4,48.5,49.254,52.285,51.19300000000001,52.431,45.956,,17.0,,20.0
2017-05-24 11:38:00,5.0,4.898,6.71,4.79,967.0,937.0,952.0,0.001,17.0,20.0,22.6,22.0,22.6,24.315,22.345,23.833,22.561,26.695,50.7,50.4,48.4,49.484,52.912,51.734,52.315,45.31,,17.0,,20.0
2017-05-24 11:39:00,5.0,3.51,6.81,5.37,965.0,938.0,958.0,0.001,17.0,20.0,22.6,22.1,22.6,24.388,22.369,23.857,22.609,26.671,50.7,50.3,48.3,49.525,53.072,51.832,51.945,45.535,,17.0,,20.0
2017-05-24 11:40:00,5.0,3.693,6.78,5.45,960.0,939.0,958.0,0.0,17.0,20.0,22.6,22.0,22.6,24.46,22.369,23.857,22.657,26.646,50.9,50.6,48.3,49.343,53.26,51.8,51.762,45.532,,17.0,,20.0
2017-05-24 11:41:00,4.0,4.532,6.65,5.36,952.0,937.0,949.0,0.0,17.0,20.0,22.6,22.0,22.6,24.532,22.393,23.905,22.729,26.622,50.5,50.6,48.3,48.97,53.38800000000001,52.122,51.426,45.983,,17.0,,20.0
2017-05-24 11:42:00,5.0,4.181,6.68,5.38,944.0,929.0,940.0,0.001,17.0,20.0,22.6,22.0,22.6,24.629,22.417,23.93,22.776,26.671,50.0,50.5,48.0,48.631,53.11,51.93600000000001,50.77,45.924,,17.0,,20.0
2017-05-24 11:43:00,4.0,3.418,6.55,4.9,937.0,924.0,935.0,0.001,17.0,20.0,22.6,22.0,22.5,24.75,22.441,23.954,22.8,26.793000000000006,49.8,50.5,47.9,48.614,53.019,51.971,50.331,46.101000000000006,,17.0,,20.0
2017-05-24 11:44:00,4.0,3.967,6.45,4.97,930.0,912.0,932.0,0.0,17.0,20.0,22.5,22.0,22.4,24.823,22.465,24.002,22.824,26.891,49.7,50.2,48.0,48.592,53.117,51.94600000000001,49.955,45.334,,17.0,,20.0
2017-05-24 11:45:00,4.0,3.693,6.11,4.85,926.0,900.0,934.0,0.0,17.0,20.0,22.5,22.0,22.4,24.919,22.489,24.026,22.824,26.965,49.7,50.2,48.0,48.444,53.151,51.823,49.765,45.05,,17.0,,20.0
2017-05-24 11:46:00,4.0,5.921,6.18,4.94,916.0,890.0,937.0,0.002,17.0,20.0,22.5,22.0,22.3,24.992,22.513,24.074,22.824,26.965,49.6,50.0,48.0,47.909,52.904,51.767,49.511,45.213,,17.0,,20.0
2017-05-24 11:47:00,4.0,4.517,6.29,5.02,910.0,893.0,938.0,0.002,17.0,20.0,22.4,22.0,22.3,25.04,22.537,24.098000000000006,22.824,27.014,49.5,49.9,47.9,48.203,53.033,51.644,49.32100000000001,45.608,,17.0,,20.0
2017-05-24 11:48:00,4.0,4.837,6.18,4.85,901.0,883.0,930.0,0.003,17.0,20.0,22.3,21.9,22.2,25.113000000000003,22.561,24.146,22.824,27.112,49.4,49.8,47.9,48.084,52.879,51.524,49.131,45.523,,17.0,,20.0
2017-05-24 11:49:00,4.0,5.005,6.04,4.74,897.0,881.0,918.0,0.003,17.0,20.0,22.3,21.9,22.1,25.162,22.585,24.171,22.8,27.259,49.5,49.7,48.4,47.962,52.757,51.559,48.937,44.401,,17.0,,20.0
2017-05-24 11:50:00,4.0,3.861,5.96,4.72,892.0,875.0,916.0,0.005,17.0,20.0,22.1,21.9,22.2,25.21,22.609,24.195,22.8,27.308000000000003,50.6,50.3,49.3,47.133,52.886,51.245,48.778,43.394,,17.0,,20.0
2017-05-24 11:51:00,4.0,3.922,5.99,4.6,891.0,868.0,916.0,0.005,17.0,20.0,22.2,21.9,22.2,25.283,22.633000000000006,24.243,22.8,27.382,50.9,50.2,48.9,47.4,52.639,51.062,49.06399999999999,43.566,,17.0,,20.0
2017-05-24 11:52:00,4.0,3.555,6.01,4.75,892.0,868.0,916.0,0.009000000000000001,17.0,20.0,22.2,21.9,22.3,25.307,22.633000000000006,24.267,22.8,27.481,50.7,50.3,48.7,47.403,52.482,50.875,49.88800000000001,44.1,,17.0,,20.0
2017-05-24 11:53:00,3.0,3.906,6.06,5.01,887.0,866.0,916.0,0.009000000000000001,17.0,20.0,22.3,21.9,22.4,25.331,22.657,24.291,22.8,27.604,50.6,50.3,48.6,47.727,52.611,50.75100000000001,49.761,43.493,,17.0,,20.0
2017-05-24 11:54:00,4.0,5.035,5.99,4.76,886.0,864.0,911.0,0.005,17.0,20.0,22.3,21.9,22.4,25.38,22.657,24.291,22.848000000000006,27.702,50.5,50.4,48.5,47.54,52.57899999999999,50.783,49.799,43.275,,17.0,,20.0
2017-05-24 11:55:00,4.0,3.967,6.24,4.76,882.0,868.0,905.0,0.005,17.0,20.0,22.3,21.9,22.4,25.428,22.681,24.315,22.896,27.776,50.4,50.4,48.5,47.32100000000001,52.645,50.81800000000001,49.774,43.676,,17.0,,20.0
2017-05-24 11:56:00,4.0,3.189,6.24,4.84,879.0,862.0,901.0,0.002,17.0,20.0,22.3,21.9,22.5,25.477,22.705,24.315,22.968000000000004,27.899,50.4,50.4,48.5,47.392,52.774,50.786,49.784,43.297,,17.0,,20.0
2017-05-24 11:57:00,4.0,4.395,5.85,4.33,882.0,860.0,898.0,0.002,17.0,20.0,22.4,21.9,22.5,25.55,22.705,24.339,23.04,27.85,50.4,50.4,48.4,47.047,52.994,50.885,49.603,42.438,,17.0,,20.0
2017-05-24 11:58:00,4.0,3.799,5.83,4.59,876.0,859.0,900.0,0.001,17.0,20.0,22.4,22.0,22.5,25.598000000000006,22.729,24.339,23.088,27.949,50.3,50.4,48.3,47.117,52.934,50.853,49.482,43.106,,17.0,,20.0
2017-05-24 11:59:00,4.0,4.074,5.68,4.67,879.0,860.0,898.0,0.001,17.0,20.0,22.4,22.0,22.5,25.695,22.729,24.363000000000003,23.16,27.801,50.7,50.4,48.3,46.581,52.715,50.63399999999999,49.492,41.44600000000001,,17.0,,20.0
2017-05-24 12:00:00,4.0,4.059,5.54,4.42,877.0,850.0,900.0,0.0,17.0,20.0,22.5,22.0,22.6,25.744,22.753,24.363000000000003,23.208,27.554,50.3,50.6,48.6,46.297,52.78100000000001,50.412,49.339,42.405,,17.0,,20.0
2017-05-24 12:01:00,4.0,4.364,5.7,4.49,867.0,848.0,898.0,0.0,17.0,20.0,22.4,21.9,22.5,25.841,22.753,24.363000000000003,23.28,27.53,49.9,50.5,48.0,46.115,52.969,50.412,48.904,43.19,,17.0,,20.0
2017-05-24 12:02:00,4.0,3.738,5.79,4.32,862.0,843.0,891.0,0.0,17.0,20.0,22.4,21.9,22.5,25.914,22.776,24.388,23.304,27.53,49.7,50.5,48.0,46.124,53.16,50.606,48.36600000000001,43.386,,17.0,,20.0
2017-05-24 12:03:00,4.0,3.479,5.54,4.45,858.0,834.0,887.0,0.0,17.0,20.0,22.4,21.9,22.4,25.987,22.8,24.412,23.328000000000007,27.53,49.6,50.4,47.9,42.59,50.773,47.643,47.986,42.993,,17.0,,20.0
2017-05-24 12:04:00,4.0,3.723,5.71,4.56,858.0,825.0,883.0,0.0,17.0,20.0,22.3,21.9,22.4,25.768,22.8,24.388,23.304,27.628,49.8,50.2,47.8,44.226000000000006,51.341,48.28,47.823,43.07,,17.0,,20.0
2017-05-24 12:05:00,4.0,3.342,5.47,4.44,854.0,820.0,885.0,0.0,17.0,20.0,22.3,21.9,22.3,25.695,22.8,24.363000000000003,23.28,27.825,49.8,50.1,47.9,46.032,52.222,49.776,47.789,43.191,,17.0,,20.0
2017-05-24 12:06:00,4.0,3.967,5.59,4.3,852.0,816.0,883.0,0.002,17.0,20.0,22.2,21.9,22.2,25.647,22.8,24.363000000000003,23.28,28.072,49.9,50.0,48.0,46.769,52.411,50.12600000000001,47.69300000000001,42.003,,17.0,,20.0
2017-05-24 12:07:00,4.0,3.494,5.49,4.22,849.0,815.0,877.0,0.002,17.0,20.0,22.2,21.9,22.2,25.671,22.8,24.388,23.232,28.27,49.7,49.9,47.9,46.74,52.599,50.225,47.687,41.695,,17.0,,20.0
2017-05-24 12:08:00,4.0,3.25,5.67,4.34,849.0,813.0,868.0,0.005,17.0,20.0,22.2,21.9,22.1,25.72,22.824,24.388,23.232,28.568,49.8,49.8,47.9,46.681,52.728,50.225,47.687,40.803,,17.0,,20.0
2017-05-24 12:09:00,4.0,3.067,5.6,4.52,853.0,816.0,864.0,0.005,17.0,20.0,22.1,21.8,22.1,25.768,22.848000000000006,24.412,23.184,28.717,50.6,49.8,48.8,46.687,52.731,50.228,47.553,40.951,,17.0,,20.0
2017-05-24 12:10:00,4.0,3.5860000000000003,5.52,4.36,855.0,816.0,866.0,0.005,17.0,20.0,22.1,21.8,22.2,25.817,22.872,24.436,23.184,28.916,51.3,50.4,48.8,46.661,52.484,50.39,47.521,41.237,,17.0,,20.0
2017-05-24 12:11:00,4.0,4.303,5.62,4.5,857.0,812.0,866.0,0.005,17.0,20.0,22.1,21.8,22.3,25.866,22.896,24.484,23.16,29.19,51.1,50.3,48.6,46.764,52.361,50.269,48.315,39.408,,17.0,,20.0
2017-05-24 12:12:00,4.0,3.357,5.77,4.49,860.0,810.0,864.0,0.008,17.0,20.0,22.2,21.8,22.3,25.866,22.896,24.484,23.16,29.49,51.0,50.3,48.5,46.699,52.424,50.015,48.57,39.073,,17.0,,20.0
2017-05-24 12:13:00,4.0,3.799,5.7,4.34,867.0,806.0,864.0,0.008,17.0,20.0,22.2,21.8,22.3,25.89,22.896,24.508000000000006,23.184,29.565,50.9,50.4,48.5,46.508,52.393,49.986,48.573,38.313,,17.0,,20.0
2017-05-24 12:14:00,4.0,4.166,5.59,4.32,867.0,802.0,858.0,0.004,17.0,20.0,22.3,21.9,22.4,25.939,22.92,24.532,23.208,29.665,51.0,50.4,48.5,46.643,52.459,49.83,48.735,38.791,,17.0,,20.0
2017-05-24 12:15:00,4.0,3.388,5.89,4.45,870.0,800.0,856.0,0.004,17.0,20.0,22.3,21.9,22.4,25.987,22.944000000000006,24.532,23.256,29.89,51.1,50.4,48.4,46.617,52.839,50.021,48.805,37.878,,17.0,,20.0
2017-05-24 12:16:00,4.0,3.906,5.35,4.21,875.0,801.0,853.0,0.002,17.0,20.0,22.4,21.9,22.4,26.109,22.968000000000004,24.581,23.328000000000007,29.991,51.0,50.4,48.4,46.56800000000001,52.874,50.059,48.81399999999999,37.285,,17.0,,20.0
2017-05-24 12:17:00,4.0,3.616,5.67,4.26,877.0,800.0,850.0,0.002,17.0,20.0,22.4,21.9,22.5,26.207,22.992,24.605,23.4,29.991,51.1,50.4,48.3,46.062,53.097,49.808,48.728,38.022,,17.0,,20.0
2017-05-24 12:18:00,4.0,3.723,6.04,4.28,869.0,801.0,845.0,0.001,17.0,20.0,22.4,21.9,22.5,26.28,23.016,24.629,23.448,30.142,51.4,51.0,48.6,46.49100000000001,53.1,49.556,48.734,38.372,,17.0,,20.0
2017-05-24 12:19:00,4.0,2.945,6.06,4.35,875.0,801.0,845.0,0.001,17.0,20.0,22.5,21.9,22.5,26.378,23.04,24.677,23.521,30.369,51.0,50.7,48.2,45.986,53.135,49.658,48.584,37.926,,17.0,,20.0
2017-05-24 12:20:00,4.0,2.762,5.45,4.15,883.0,797.0,845.0,0.001,17.0,20.0,22.5,21.9,22.5,26.5,23.088,24.702,23.593000000000004,30.621,50.6,50.7,48.2,45.93600000000001,52.859,49.183,47.988,37.313,,17.0,,20.0
2017-05-24 12:21:00,3.0,3.861,5.5,4.27,882.0,788.0,842.0,0.001,17.0,20.0,22.4,21.9,22.4,26.598000000000006,23.112,24.726,23.617,30.849,50.4,50.6,48.1,45.62300000000001,52.768,49.346,47.639,37.033,,17.0,,20.0
2017-05-24 12:22:00,3.0,2.884,5.36,4.77,875.0,783.0,837.0,0.0,17.0,20.0,22.4,21.9,22.4,26.695,23.16,24.774,23.617,31.001,50.4,50.5,48.0,45.44,52.743,49.48,47.448,37.351,,17.0,,20.0
2017-05-24 12:23:00,4.0,3.967,5.53,4.35,868.0,779.0,833.0,0.0,17.0,20.0,22.4,21.9,22.3,26.818,23.184,24.823,23.617,31.23,50.2,50.5,48.1,45.52,52.59,49.74100000000001,47.288,36.801,,17.0,,20.0
2017-05-24 12:24:00,3.0,4.089,4.95,4.2,869.0,777.0,829.0,0.001,17.0,20.0,22.4,21.9,22.2,26.965,23.232,24.895,23.593000000000004,31.382,50.2,50.3,48.2,43.91,52.15600000000001,49.4,47.253,35.228,,17.0,,20.0
2017-05-24 12:25:00,3.0,3.677,4.96,4.38,873.0,773.0,829.0,0.001,17.0,20.0,22.3,21.8,22.2,27.014,23.28,24.944000000000006,23.617,31.51,50.3,50.3,48.2,43.981,51.785,48.703,47.06399999999999,36.221,,17.0,,20.0
2017-05-24 12:26:00,3.0,3.494,4.96,4.19,877.0,775.0,828.0,0.002,17.0,20.0,22.2,21.8,22.1,26.965,23.28,24.968000000000004,23.617,31.612,50.3,50.2,48.3,43.387,51.627,48.61,46.871,34.537,,17.0,,20.0
2017-05-24 12:27:00,3.0,3.067,5.09,4.29,875.0,777.0,832.0,0.002,17.0,20.0,22.2,21.8,22.0,26.916,23.304,24.992,23.617,31.637,50.1,50.0,48.3,44.132,51.567,48.74100000000001,46.679,35.285,,17.0,,20.0
2017-05-24 12:28:00,3.0,2.9760000000000004,4.95,4.25,870.0,774.0,832.0,0.004,17.0,20.0,22.2,21.8,22.0,26.842,23.304,25.016,23.641,31.637,50.5,50.1,49.1,44.743,51.599,48.93600000000001,46.554,35.218,,17.0,,20.0
2017-05-24 12:29:00,3.0,3.525,5.14,4.38,877.0,773.0,832.0,0.004,17.0,20.0,22.2,21.8,22.1,26.769,23.328000000000007,25.016,23.665,31.765,51.5,50.5,49.3,45.352,51.728,48.681,46.428,35.636,,17.0,,20.0
2017-05-24 12:30:00,3.0,3.22,5.26,5.47,873.0,776.0,828.0,0.006,17.0,20.0,22.2,21.8,22.2,26.695,23.328000000000007,25.016,23.665,31.561,51.3,50.6,49.0,45.959,51.381,48.521,46.877,33.852,,17.0,,20.0
2017-05-24 12:31:00,3.0,3.265,5.31,6.58,870.0,779.0,828.0,0.006,17.0,19.0,22.2,21.8,22.2,26.622,23.328000000000007,25.016,23.665,31.153,51.2,50.6,48.8,46.274,51.476000000000006,48.808,47.166,34.63,,17.0,,19.0
2017-05-24 12:32:00,3.0,3.998,5.13,5.0,876.0,778.0,832.0,0.005,17.0,19.0,22.2,21.8,22.3,26.549,23.328000000000007,25.016,23.689,30.976,51.1,50.6,48.8,46.26600000000001,51.507,48.553,47.137,35.595,,17.0,,19.0
2017-05-24 12:33:00,3.0,3.998,5.3,5.48,881.0,779.0,832.0,0.005,17.0,19.0,22.3,21.8,22.3,26.524,23.328000000000007,25.016,23.713,30.874,51.1,50.6,48.7,46.26300000000001,51.539,48.489,47.3,36.564,,17.0,,19.0
2017-05-24 12:34:00,3.0,3.876,5.38,5.77,885.0,776.0,835.0,0.003,17.0,19.0,22.3,21.8,22.4,26.5,23.328000000000007,25.016,23.713,30.95,51.1,50.7,48.7,46.098,51.602,48.521,47.3,36.572,,17.0,,19.0
2017-05-24 12:35:00,3.0,4.3180000000000005,5.15,5.58,892.0,774.0,833.0,0.003,17.0,19.0,22.4,21.8,22.4,26.5,23.352,25.016,23.737,31.23,51.0,50.7,48.5,46.68,51.731,48.681,47.303,36.565,,17.0,,19.0
2017-05-24 12:36:00,4.0,4.364,5.53,5.17,894.0,777.0,828.0,0.001,17.0,19.0,22.4,21.9,22.4,26.5,23.352,25.016,23.785,31.51,51.0,50.7,48.4,46.42100000000001,51.574,48.457,47.277,34.799,,17.0,,19.0
2017-05-24 12:37:00,3.0,3.845,5.08,5.39,896.0,773.0,827.0,0.001,17.0,19.0,22.5,21.9,22.5,26.5,23.352,24.992,23.809,31.281,51.0,51.0,48.5,46.615,51.668,48.645,47.312,35.218,,17.0,,19.0
2017-05-24 12:38:00,3.0,3.342,5.26,5.3,898.0,772.0,828.0,0.0,17.0,19.0,22.5,21.9,22.4,26.5,23.376,24.992,23.857,31.306,50.6,50.7,48.4,46.324,51.861,49.18899999999999,47.414,35.66,,17.0,,19.0
2017-05-24 12:39:00,3.0,4.623,5.19,5.56,900.0,779.0,832.0,0.0,17.0,19.0,22.4,21.9,22.4,26.5,23.376,25.016,23.881,31.433000000000003,50.4,50.7,48.4,44.767,51.609,49.32,47.51300000000001,35.435,,17.0,,19.0
2017-05-24 12:40:00,3.0,4.425,5.35,5.32,899.0,778.0,833.0,0.0,17.0,19.0,22.4,21.9,22.4,26.451,23.376,25.016,23.905,31.714,50.3,50.6,48.3,45.541,51.672,49.479,47.067,36.173,,17.0,,19.0
2017-05-24 12:41:00,4.0,3.571,5.36,5.14,896.0,776.0,836.0,0.0,17.0,19.0,22.4,21.8,22.3,26.402,23.4,25.04,23.905,31.919,50.4,50.5,48.3,46.215,51.77,49.482,46.683,35.074,,17.0,,19.0
2017-05-24 12:42:00,4.0,3.464,5.42,4.9,900.0,779.0,839.0,0.0,17.0,19.0,22.3,21.8,22.3,26.353,23.424,25.04,23.905,32.073,50.4,50.5,48.3,45.205,51.678,49.195,46.458,34.137,,17.0,,19.0
2017-05-24 12:43:00,3.0,2.899,5.68,4.91,900.0,784.0,845.0,0.0,17.0,19.0,22.3,21.8,22.2,26.304,23.424,25.065,23.857,32.098,50.6,50.4,48.3,45.783,51.647,49.198,46.38800000000001,33.901,,17.0,,19.0
2017-05-24 12:44:00,4.0,2.914,5.41,5.09,894.0,787.0,840.0,0.002,17.0,19.0,22.2,21.8,22.2,26.231,23.424,25.089,23.833,32.021,50.6,50.3,48.3,45.417,51.52,48.914,46.32100000000001,33.212,,17.0,,19.0
2017-05-24 12:45:00,4.0,4.334,5.33,5.03,894.0,787.0,839.0,0.002,17.0,19.0,22.2,21.8,22.1,26.182,23.424,25.113000000000003,23.785,32.047,50.6,50.3,48.5,46.31800000000001,51.489,48.917,46.283,34.883,,17.0,,19.0
2017-05-24 12:46:00,4.0,3.906,5.55,4.74,897.0,791.0,837.0,0.003,17.0,19.0,22.2,21.8,22.0,26.134,23.448,25.113000000000003,23.761,32.047,50.7,50.3,48.5,46.667,51.492,49.045,46.24800000000001,34.984,,17.0,,19.0
2017-05-24 12:47:00,4.0,5.158,5.5,4.47,894.0,790.0,835.0,0.003,17.0,19.0,22.1,21.7,21.9,26.085,23.472,25.137,23.713,31.996,50.6,50.2,48.5,46.597,51.464,48.536,46.242,34.504,,17.0,,19.0
2017-05-24 12:48:00,4.0,3.5860000000000003,5.34,4.43,894.0,789.0,836.0,0.005,17.0,19.0,22.1,21.7,21.9,26.061,23.472,25.137,23.665,31.996,50.5,50.1,48.5,46.271,51.495,48.664,46.268,33.994,,17.0,,19.0
2017-05-24 12:49:00,4.0,4.181,5.39,4.58,889.0,787.0,835.0,0.005,17.0,19.0,22.1,21.7,22.0,26.036,23.472,25.162,23.641,31.996,51.7,50.6,49.9,46.978,51.495,48.667,46.297,34.674,,17.0,,19.0
2017-05-24 12:50:00,4.0,4.456,5.65,4.37,882.0,790.0,843.0,0.005,17.0,19.0,21.9,21.7,22.1,25.987,23.472,25.162,23.593000000000004,31.944000000000006,52.0,50.6,49.3,46.326,51.306,48.539,46.452,34.227,,17.0,,19.0
2017-05-24 12:51:00,4.0,3.861,5.8,4.41,882.0,793.0,850.0,0.005,17.0,19.0,22.1,21.7,22.2,25.914,23.497,25.162,23.545,31.816,51.8,50.7,49.2,46.447,51.404,48.25100000000001,47.087,33.228,,17.0,,19.0
2017-05-24 12:52:00,4.0,3.708,5.76,4.16,886.0,796.0,858.0,0.008,17.0,19.0,22.2,21.7,22.3,25.817,23.497,25.186,23.521,31.612,51.7,50.7,49.4,46.338,51.562,48.222,47.372,33.244,,17.0,,19.0
2017-05-24 12:53:00,4.0,4.1960000000000015,5.85,4.3,889.0,792.0,879.0,0.008,17.0,19.0,22.2,21.7,22.4,25.768,23.497,25.186,23.521,31.331,51.4,50.7,49.4,47.396,51.625,48.382,47.403,34.511,,17.0,,19.0
2017-05-24 12:54:00,4.0,3.5860000000000003,5.91,4.16,891.0,791.0,895.0,0.003,17.0,19.0,22.2,21.7,22.4,25.768,23.521,25.21,23.569000000000006,31.23,51.5,50.7,49.4,47.718,51.723,48.417,47.505,34.705,,17.0,,19.0
2017-05-24 12:55:00,4.0,4.013,6.25,4.02,892.0,791.0,905.0,0.003,16.0,19.0,22.3,21.8,22.4,25.793000000000006,23.521,25.21,23.593000000000004,31.103,51.5,50.8,49.2,47.624,51.786,48.257,47.508,35.1,,16.0,,19.0
2017-05-24 12:56:00,4.0,4.1960000000000015,6.37,4.2,896.0,787.0,912.0,0.001,16.0,19.0,22.3,21.8,22.5,25.817,23.521,25.21,23.641,31.052,51.4,50.8,49.1,47.852,51.817,47.84,47.451,34.892,,16.0,,19.0
2017-05-24 12:57:00,4.0,3.922,6.09,4.11,892.0,786.0,908.0,0.001,16.0,19.0,22.4,21.8,22.5,25.841,23.545,25.21,23.689,30.976,51.6,51.4,49.3,47.405,51.82100000000001,48.033,47.32899999999999,34.342,,16.0,,19.0
2017-05-24 12:58:00,4.0,3.326,5.85,4.37,897.0,791.0,908.0,0.0,16.0,19.0,22.4,21.8,22.5,25.89,23.545,25.21,23.713,30.824,51.2,51.0,49.0,47.218,51.88399999999999,48.097,47.492,35.547,,16.0,,19.0
