Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_DNR,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_DNR,T_HBO_OUT,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_DNR,RH_HBO_OUT,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-07 05:31:00,1.0,5.6,1.33,6.14,706.0,841.0,467.0,692.0,475.0,,19.0,17.0,18.8,18.2,15.7,19.0,6.4,10.883,51.1,54.3,58.3,49.8,79.8,62.25,,19.0,,17.0
2018-02-07 05:32:00,1.0,5.2639999999999985,1.3,6.09,705.0,835.0,462.0,696.0,477.0,,19.0,17.0,18.8,18.1,15.7,19.0,6.4,10.858,51.1,54.3,58.3,49.8,80.5,62.275,,19.0,,17.0
2018-02-07 05:33:00,1.0,5.295,1.24,6.1,705.0,831.0,468.0,692.0,475.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.4,10.834,51.1,54.4,58.4,49.8,81.0,62.44600000000001,,19.0,,17.0
2018-02-07 05:34:00,1.0,5.127000000000002,1.21,6.21,703.0,833.0,469.0,686.0,477.0,,19.0,17.0,18.8,18.1,15.7,19.0,6.4,10.81,51.1,54.3,58.2,49.8,81.3,62.676,,19.0,,17.0
2018-02-07 05:35:00,1.0,5.142,1.24,6.3,699.0,839.0,469.0,690.0,484.0,,19.0,17.0,18.8,18.1,15.7,19.0,6.4,10.785,51.0,54.2,58.3,49.8,81.3,62.555,,19.0,,17.0
2018-02-07 05:36:00,1.0,5.783,1.22,6.49,703.0,839.0,467.0,693.0,485.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.4,10.761,51.1,54.1,58.3,49.8,81.4,62.375,,19.0,,17.0
2018-02-07 05:37:00,0.0,5.615,1.62,6.43,703.0,831.0,465.0,693.0,485.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.4,10.736,51.0,54.0,58.3,49.8,81.3,62.43,,19.0,,17.0
2018-02-07 05:38:00,1.0,5.402,1.21,6.55,703.0,822.0,465.0,691.0,486.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.3,10.712,51.1,54.0,58.3,49.8,81.4,62.63,,19.0,,17.0
2018-02-07 05:39:00,1.0,5.982,1.36,6.6,703.0,820.0,467.0,690.0,485.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.3,10.687,51.1,54.0,58.3,49.8,81.2,62.684,,19.0,,17.0
2018-02-07 05:40:00,1.0,5.188,1.24,6.46,703.0,819.0,467.0,686.0,485.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.3,10.663,51.1,54.0,58.3,49.8,81.3,62.825,,19.0,,17.0
2018-02-07 05:41:00,0.0,5.707000000000002,1.3,6.4,706.0,817.0,467.0,684.0,484.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.3,10.638,51.0,53.9,58.3,49.8,81.3,62.85,,19.0,,17.0
2018-02-07 05:42:00,0.0,5.2029999999999985,1.23,6.29,707.0,816.0,467.0,686.0,485.0,,19.0,17.0,18.7,18.1,15.7,19.0,6.3,10.614,51.1,53.9,58.3,49.8,81.3,62.846,,19.0,,17.0
2018-02-07 05:43:00,1.0,5.356,1.34,6.76,706.0,810.0,463.0,691.0,485.0,,19.0,17.0,18.7,18.1,15.7,18.9,6.3,10.59,51.1,53.9,58.3,49.8,81.1,62.726000000000006,,19.0,,17.0
2018-02-07 05:44:00,1.0,6.546,1.22,6.77,705.0,814.0,467.0,691.0,485.0,,19.0,17.0,18.7,18.1,15.7,18.9,6.3,10.541,51.0,53.9,58.3,49.8,81.1,62.57100000000001,,19.0,,17.0
2018-02-07 05:45:00,1.0,6.042999999999998,1.28,6.84,705.0,819.0,469.0,691.0,485.0,,19.0,17.0,18.7,18.1,15.7,18.9,6.3,10.515999999999998,51.0,53.9,58.3,49.8,81.0,62.596,,19.0,,17.0
2018-02-07 05:46:00,1.0,5.859,1.28,6.9,705.0,810.0,471.0,690.0,482.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.3,10.492,51.0,53.9,58.2,49.8,81.1,62.738,,19.0,,17.0
2018-02-07 05:47:00,0.0,6.424,1.36,6.67,703.0,809.0,469.0,688.0,486.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.467,51.1,53.9,58.3,49.8,81.1,62.792,,19.0,,17.0
2018-02-07 05:48:00,1.0,6.119,1.33,7.07,706.0,816.0,467.0,687.0,489.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.443,51.0,54.2,58.2,49.8,81.1,62.75899999999999,,19.0,,17.0
2018-02-07 05:49:00,1.0,6.424,1.48,6.8,708.0,819.0,469.0,687.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.394,51.0,54.5,58.2,49.7,81.1,62.838,,19.0,,17.0
2018-02-07 05:50:00,1.0,5.997000000000001,1.28,7.06,709.0,826.0,471.0,689.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.394,51.0,54.5,58.3,49.8,81.1,63.88399999999999,,19.0,,17.0
2018-02-07 05:51:00,1.0,6.104,1.41,7.09,713.0,827.0,472.0,696.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.369000000000002,51.0,54.2,58.3,49.7,81.1,63.676,,19.0,,17.0
2018-02-07 05:52:00,1.0,5.859,1.28,6.98,713.0,827.0,472.0,699.0,489.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.345,50.8,54.5,58.3,49.6,81.0,63.324,,19.0,,17.0
2018-02-07 05:53:00,1.0,6.332000000000002,1.57,6.87,717.0,839.0,469.0,701.0,490.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.345,50.9,54.2,58.3,49.7,81.0,65.695,,19.0,,17.0
2018-02-07 05:54:00,1.0,6.073,1.34,7.25,721.0,841.0,471.0,699.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.345,50.8,54.3,58.2,49.7,81.1,63.614,,19.0,,17.0
2018-02-07 05:55:00,1.0,6.699,1.37,7.11,724.0,838.0,471.0,699.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.32,50.9,54.2,58.3,49.7,81.3,63.29,,19.0,,17.0
2018-02-07 05:56:00,1.0,7.1110000000000015,1.51,6.95,726.0,834.0,472.0,701.0,493.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.296,50.8,54.5,58.2,49.7,81.1,63.228,,19.0,,17.0
2018-02-07 05:57:00,1.0,6.775,1.44,7.23,724.0,831.0,469.0,699.0,493.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.2,10.271,50.8,54.6,58.3,49.7,81.1,63.224,,19.0,,17.0
2018-02-07 05:58:00,1.0,7.05,1.24,7.33,717.0,839.0,465.0,700.0,491.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.1,10.247,50.8,54.4,58.3,49.7,81.3,63.249,,19.0,,17.0
2018-02-07 05:59:00,1.0,7.5070000000000014,1.53,7.58,716.0,847.0,471.0,699.0,489.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.1,10.198,50.8,54.2,58.3,49.7,81.3,63.21100000000001,,19.0,,17.0
2018-02-07 06:00:00,0.0,6.912000000000001,1.42,7.92,716.0,849.0,473.0,699.0,493.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.1,10.173,50.9,54.1,58.3,49.5,81.3,63.294,,19.0,,17.0
2018-02-07 06:01:00,1.0,7.767,1.57,7.88,713.0,849.0,473.0,699.0,500.0,,19.0,17.0,18.7,18.1,15.6,18.9,6.1,10.124,50.9,54.1,58.3,49.5,81.4,63.315,,19.0,,17.0
2018-02-07 06:02:00,1.0,7.5379999999999985,1.62,7.86,712.0,844.0,471.0,697.0,505.0,,19.0,17.0,18.7,18.0,15.6,18.9,6.1,10.075,50.9,54.1,58.3,49.4,81.4,63.393,,19.0,,17.0
2018-02-07 06:03:00,1.0,7.98,1.49,7.63,713.0,836.0,469.0,693.0,511.0,,19.0,17.0,18.6,18.0,15.6,18.9,6.1,10.026,50.8,54.0,58.3,49.3,81.4,63.559,,19.0,,17.0
2018-02-07 06:04:00,1.0,7.1720000000000015,1.51,7.56,713.0,831.0,459.0,693.0,510.0,,19.0,17.0,18.7,18.0,15.6,18.9,6.1,10.001,50.9,54.0,58.3,49.4,81.3,63.757,,19.0,,17.0
2018-02-07 06:05:00,1.0,7.324,1.46,7.42,716.0,829.0,463.0,695.0,508.0,,19.0,17.0,18.6,18.0,15.6,18.9,6.1,9.952,50.8,54.0,58.2,49.3,81.3,63.952,,19.0,,17.0
2018-02-07 06:06:00,0.0,7.477,1.55,7.35,717.0,827.0,466.0,693.0,506.0,,19.0,17.0,18.6,18.0,15.6,18.9,6.0,9.903,50.8,54.0,58.2,49.2,81.2,64.001,,19.0,,17.0
2018-02-07 06:07:00,0.0,6.989,1.36,7.67,717.0,825.0,463.0,696.0,510.0,,19.0,17.0,18.6,18.0,15.6,18.9,6.0,9.854,50.8,54.1,58.2,49.2,81.2,63.963,,19.0,,17.0
2018-02-07 06:08:00,1.0,7.5070000000000014,1.26,7.74,717.0,821.0,460.0,696.0,509.0,,19.0,17.0,18.6,18.0,15.6,18.9,6.0,9.829,50.8,54.1,58.2,49.2,81.3,64.075,,19.0,,17.0
2018-02-07 06:09:00,0.0,7.8889999999999985,1.55,7.71,716.0,819.0,465.0,696.0,505.0,,19.0,17.0,18.6,17.9,15.6,18.9,6.0,9.805,50.8,54.1,58.2,49.2,81.2,64.331,,19.0,,17.0
2018-02-07 06:10:00,1.0,7.37,1.02,7.77,710.0,813.0,461.0,696.0,502.0,,19.0,17.0,18.6,17.9,15.6,18.9,6.0,9.756,50.7,54.2,58.2,49.2,81.1,64.46600000000001,,19.0,,17.0
2018-02-07 06:11:00,1.0,7.233,1.46,7.81,706.0,805.0,463.0,693.0,503.0,,19.0,17.0,18.6,17.9,15.6,18.9,6.0,9.706,50.8,54.2,58.2,49.1,81.1,64.631,,19.0,,17.0
2018-02-07 06:12:00,1.0,7.187,1.62,7.62,709.0,798.0,459.0,692.0,507.0,,19.0,17.0,18.6,17.9,15.6,18.9,5.9,9.682,50.7,54.3,58.2,49.1,81.0,64.569,,19.0,,17.0
2018-02-07 06:13:00,1.0,7.247999999999998,1.45,7.72,710.0,797.0,459.0,691.0,513.0,,19.0,17.0,18.6,17.9,15.6,18.9,5.9,9.657,50.6,54.3,58.2,49.0,81.1,64.65100000000001,,19.0,,17.0
2018-02-07 06:14:00,1.0,7.568,1.51,7.8,710.0,797.0,465.0,688.0,518.0,,19.0,17.0,18.6,17.9,15.6,18.9,5.9,9.608,50.7,54.5,58.2,49.1,81.0,64.844,,19.0,,17.0
2018-02-07 06:15:00,1.0,7.752000000000002,1.43,7.68,707.0,797.0,469.0,691.0,529.0,,19.0,17.0,18.6,17.9,15.6,18.9,5.8,9.583,50.6,54.5,58.2,49.1,80.8,64.753,,19.0,,17.0
2018-02-07 06:16:00,1.0,7.858,1.57,7.72,707.0,794.0,462.0,692.0,540.0,,19.0,17.0,18.6,17.9,15.6,18.9,5.8,9.558,50.6,54.5,58.1,49.0,80.8,64.979,,19.0,,17.0
2018-02-07 06:17:00,1.0,7.584,1.56,8.04,707.0,791.0,462.0,686.0,539.0,,19.0,17.0,18.6,17.8,15.6,18.9,5.8,9.534,50.6,54.5,58.2,49.0,81.1,65.00399999999999,,19.0,,17.0
2018-02-07 06:18:00,1.0,7.202000000000001,1.54,7.9,706.0,788.0,462.0,683.0,534.0,,19.0,17.0,18.6,17.8,15.6,18.9,5.8,9.534,50.5,54.4,58.2,49.0,81.4,64.687,,19.0,,17.0
2018-02-07 06:19:00,1.0,7.324,1.38,7.86,701.0,788.0,456.0,683.0,524.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.8,9.509,50.6,54.6,58.2,48.9,81.6,64.913,,19.0,,17.0
2018-02-07 06:20:00,1.0,7.401,1.39,7.72,703.0,786.0,456.0,681.0,513.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.8,9.509,50.6,54.7,58.2,48.9,81.7,65.086,,19.0,,17.0
2018-02-07 06:21:00,1.0,7.08,1.63,7.87,703.0,788.0,459.0,681.0,509.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.8,9.485,50.5,54.7,58.2,48.9,81.9,65.225,,19.0,,17.0
2018-02-07 06:22:00,1.0,7.019,1.3,7.89,701.0,787.0,459.0,681.0,508.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.7,9.485,50.4,54.7,58.1,48.9,82.0,65.197,,19.0,,17.0
2018-02-07 06:23:00,1.0,7.813,1.43,7.82,700.0,782.0,455.0,681.0,503.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.7,9.46,50.5,54.8,58.1,48.7,81.9,65.278,,19.0,,17.0
2018-02-07 06:24:00,1.0,7.553,1.41,7.89,698.0,778.0,456.0,681.0,500.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.7,9.46,50.5,54.7,58.2,48.8,81.8,65.307,,19.0,,17.0
2018-02-07 06:25:00,1.0,8.193999999999999,1.71,8.25,695.0,775.0,459.0,681.0,493.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.7,9.435,50.4,54.7,58.2,48.8,81.7,65.303,,19.0,,17.0
2018-02-07 06:26:00,1.0,7.66,1.45,7.96,695.0,769.0,450.0,678.0,493.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.7,9.41,50.5,54.7,58.3,48.8,81.6,65.413,,19.0,,17.0
2018-02-07 06:27:00,1.0,7.95,1.54,8.12,698.0,769.0,446.0,675.0,486.0,,19.0,17.0,18.6,17.7,15.5,18.9,5.6,9.41,50.4,54.7,58.1,48.7,81.5,65.298,,19.0,,17.0
2018-02-07 06:28:00,1.0,8.865,1.26,8.35,695.0,768.0,455.0,672.0,485.0,,19.0,17.0,18.6,17.7,15.5,18.9,5.6,9.386,50.4,54.7,58.1,48.8,81.5,65.265,,19.0,,17.0
2018-02-07 06:29:00,1.0,7.1720000000000015,1.33,8.79,694.0,768.0,459.0,674.0,485.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.6,9.361,50.4,55.5,58.1,48.7,81.5,65.29,,19.0,,17.0
2018-02-07 06:30:00,0.0,9.186,1.42,9.58,692.0,775.0,462.0,674.0,484.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.386,50.4,55.9,57.9,48.8,81.5,65.581,,19.0,,17.0
2018-02-07 06:31:00,1.0,8.881,1.54,9.25,692.0,786.0,462.0,677.0,484.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.386,50.4,57.5,58.1,48.9,81.8,65.868,,19.0,,17.0
2018-02-07 06:32:00,1.0,8.942,1.5,9.46,692.0,795.0,459.0,676.0,484.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.41,50.4,57.4,57.9,48.8,82.1,66.07300000000001,,19.0,,17.0
2018-02-07 06:33:00,1.0,8.392000000000001,1.43,9.58,695.0,800.0,459.0,678.0,485.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.41,50.4,58.0,58.0,48.9,82.2,66.188,,19.0,,17.0
2018-02-07 06:34:00,1.0,9.506,1.56,9.62,703.0,807.0,456.0,677.0,486.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.435,50.4,58.2,58.1,48.9,82.4,66.164,,19.0,,17.0
2018-02-07 06:35:00,0.0,10.025,1.27,9.46,701.0,814.0,462.0,675.0,489.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.46,50.5,57.4,58.1,48.9,82.8,65.91,,19.0,,17.0
2018-02-07 06:36:00,0.0,9.567,1.44,9.49,699.0,814.0,467.0,674.0,492.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.46,50.5,57.3,58.0,48.9,83.5,65.795,,19.0,,17.0
2018-02-07 06:37:00,0.0,10.101,1.55,9.31,691.0,813.0,473.0,669.0,491.0,,19.0,17.0,18.6,17.8,15.5,18.9,5.5,9.485,50.6,57.7,58.1,49.0,84.0,66.001,,19.0,,17.0
2018-02-07 06:38:00,1.0,9.033,1.45,9.25,687.0,809.0,473.0,669.0,493.0,,19.0,17.0,18.6,17.9,15.5,18.9,5.5,9.509,50.5,57.5,58.0,49.0,83.9,66.062,,19.0,,17.0
2018-02-07 06:39:00,0.0,9.552,1.41,9.48,690.0,812.0,473.0,672.0,493.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.534,50.5,57.7,57.9,49.2,84.2,66.124,,19.0,,16.0
2018-02-07 06:40:00,1.0,9.644,1.48,9.32,692.0,812.0,476.0,675.0,494.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.534,50.6,57.6,58.0,49.2,84.8,65.952,,19.0,,16.0
2018-02-07 06:41:00,1.0,9.979,1.5,9.16,694.0,809.0,473.0,678.0,496.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.558,50.5,57.5,58.1,49.2,85.1,65.612,,19.0,,16.0
2018-02-07 06:42:00,1.0,9.079,1.55,9.1,695.0,803.0,473.0,683.0,496.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.558,50.6,57.6,58.1,49.2,85.2,65.78399999999999,,19.0,,16.0
2018-02-07 06:43:00,1.0,9.079,1.52,9.17,700.0,799.0,475.0,693.0,493.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.558,50.8,57.5,58.0,49.4,85.3,65.957,,19.0,,16.0
2018-02-07 06:44:00,1.0,9.812,1.53,9.84,703.0,792.0,475.0,706.0,492.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.583,50.8,57.5,58.1,49.4,85.1,66.018,,19.0,,16.0
2018-02-07 06:45:00,1.0,9.934,1.57,9.69,710.0,791.0,477.0,718.0,491.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.583,50.8,57.5,58.1,49.6,85.2,65.846,,19.0,,16.0
2018-02-07 06:46:00,1.0,9.216,1.76,9.5,720.0,790.0,478.0,727.0,486.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.583,50.8,57.6,58.1,49.7,85.2,65.67399999999999,,19.0,,16.0
2018-02-07 06:47:00,1.0,9.018,1.74,9.32,724.0,797.0,479.0,736.0,484.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.608,50.9,57.4,58.1,49.6,85.2,65.736,,19.0,,16.0
2018-02-07 06:48:00,1.0,8.652000000000001,1.68,9.39,731.0,805.0,476.0,746.0,485.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.608,50.9,57.4,58.2,49.8,85.0,65.62100000000001,,19.0,,16.0
2018-02-07 06:49:00,1.0,8.789,1.87,9.78,741.0,813.0,473.0,750.0,484.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.608,51.0,57.3,58.2,49.9,84.9,65.62100000000001,,19.0,,16.0
2018-02-07 06:50:00,1.0,9.033,1.49,9.79,750.0,816.0,476.0,756.0,486.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.608,51.1,57.3,58.2,50.0,84.8,65.678,,19.0,,16.0
2018-02-07 06:51:00,1.0,10.254,1.69,10.75,760.0,818.0,476.0,756.0,485.0,,19.0,16.0,18.6,17.9,15.4,18.8,5.5,9.608,51.1,57.2,58.2,50.1,84.8,66.109,,19.0,,16.0
2018-02-07 06:52:00,1.0,9.354,1.77,10.55,766.0,818.0,479.0,761.0,485.0,,19.0,16.0,18.6,17.9,15.4,18.9,5.5,9.632,51.5,57.2,58.2,50.1,85.0,65.798,,19.0,,16.0
2018-02-07 06:53:00,1.0,11.627,1.77,10.87,768.0,816.0,481.0,763.0,485.0,,19.0,16.0,18.7,17.9,15.4,18.9,5.5,9.632,51.4,57.4,58.2,50.3,85.1,66.514,,19.0,,16.0
2018-02-07 06:54:00,1.0,10.925,1.74,10.98,776.0,813.0,481.0,763.0,485.0,,19.0,16.0,18.7,17.9,15.4,18.9,5.5,9.657,51.5,57.3,58.2,50.4,85.1,66.089,,19.0,,16.0
2018-02-07 06:55:00,1.0,9.247,1.75,10.96,783.0,805.0,479.0,765.0,484.0,,19.0,16.0,18.7,17.9,15.4,18.9,5.5,9.657,51.6,57.3,58.2,50.5,85.3,65.773,,19.0,,16.0
2018-02-07 06:56:00,1.0,11.109000000000002,1.77,11.47,791.0,803.0,481.0,763.0,481.0,,19.0,16.0,18.7,17.9,15.4,18.8,5.5,9.682,51.6,57.1,58.2,50.5,85.1,66.32300000000001,,19.0,,16.0
2018-02-07 06:57:00,1.0,11.215,2.26,11.13,796.0,805.0,480.0,768.0,480.0,,19.0,16.0,18.7,17.9,15.4,18.9,5.5,9.682,51.4,57.2,58.2,50.5,84.9,65.663,,19.0,,16.0
2018-02-07 06:58:00,1.0,11.933,2.01,11.25,804.0,807.0,486.0,773.0,480.0,,19.0,16.0,18.7,17.9,15.4,18.9,5.5,9.682,51.6,57.3,58.2,50.5,84.9,65.433,,19.0,,16.0
2018-02-07 06:59:00,1.0,12.589,2.04,11.36,802.0,814.0,485.0,778.0,477.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.5,9.682,51.6,57.4,58.2,50.4,84.9,65.203,,19.0,,16.0
2018-02-07 07:00:00,1.0,12.848,2.13,11.54,812.0,812.0,482.0,778.0,480.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.5,9.682,51.5,57.6,58.3,50.5,85.0,65.03,,19.0,,16.0
2018-02-07 07:01:00,1.0,12.451,1.93,11.79,812.0,814.0,488.0,778.0,481.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.5,9.682,51.7,57.7,58.2,50.5,85.0,65.03,,19.0,,16.0
2018-02-07 07:02:00,1.0,13.184,1.99,12.4,815.0,809.0,488.0,780.0,480.0,,19.0,16.0,18.7,17.8,15.4,18.8,5.5,9.682,51.5,57.6,58.2,50.5,85.1,64.972,,19.0,,16.0
2018-02-07 07:03:00,1.0,14.771,1.86,12.44,815.0,806.0,488.0,781.0,481.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.5,9.706,51.5,58.0,58.3,50.5,85.5,64.919,,19.0,,16.0
2018-02-07 07:04:00,1.0,16.037,2.17,12.56,815.0,806.0,487.0,781.0,482.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.6,9.706,51.5,57.9,58.2,50.5,86.5,64.74600000000001,,19.0,,16.0
2018-02-07 07:05:00,1.0,15.747,1.94,12.92,815.0,808.0,486.0,783.0,481.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.6,9.706,51.5,57.8,58.2,50.5,87.0,64.66,,19.0,,16.0
2018-02-07 07:06:00,1.0,15.763,2.01,13.22,815.0,806.0,489.0,783.0,481.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.6,9.706,51.5,57.8,58.2,50.4,87.6,64.775,,19.0,,16.0
2018-02-07 07:07:00,1.0,17.99,1.78,14.51,810.0,808.0,489.0,783.0,484.0,,19.0,16.0,18.6,17.8,15.4,18.9,5.7,9.731,51.5,57.5,58.2,50.4,88.1,65.298,,19.0,,16.0
2018-02-07 07:08:00,1.0,16.205,1.88,14.4,808.0,806.0,489.0,781.0,482.0,,19.0,16.0,18.7,17.8,15.4,18.9,5.7,9.731,51.5,57.5,58.2,50.4,87.6,65.499,,19.0,,16.0
2018-02-07 07:09:00,1.0,19.715,2.08,14.43,810.0,800.0,494.0,781.0,480.0,,19.0,12.0,18.6,17.8,15.4,18.9,5.7,9.731,51.5,57.8,58.3,50.4,87.3,65.327,,19.0,,12.0
2018-02-07 07:10:00,1.0,16.312,1.99,15.17,802.0,802.0,494.0,783.0,480.0,,19.0,12.0,18.7,17.8,15.4,18.9,5.8,9.731,51.5,57.4,58.3,50.4,87.6,65.183,,19.0,,12.0
2018-02-07 07:11:00,1.0,17.624000000000006,1.89,14.71,801.0,805.0,496.0,778.0,482.0,,19.0,12.0,18.7,17.8,15.3,18.9,5.8,9.756,51.5,57.9,58.2,50.3,87.9,65.50399999999999,,19.0,,12.0
2018-02-07 07:12:00,1.0,18.448,1.82,15.54,801.0,803.0,497.0,780.0,486.0,,15.0,12.0,18.7,17.8,15.3,18.9,5.9,9.756,51.6,58.0,58.2,50.3,88.1,65.417,,15.0,,12.0
2018-02-07 07:13:00,1.0,19.883,2.03,15.14,802.0,806.0,489.0,778.0,484.0,,15.0,12.0,18.6,17.8,15.3,18.9,5.9,9.756,51.5,57.8,58.2,50.3,88.5,65.072,,15.0,,12.0
2018-02-07 07:14:00,1.0,19.76,1.81,15.21,804.0,806.0,494.0,778.0,486.0,,15.0,12.0,18.6,17.8,15.3,18.9,6.0,9.756,51.5,57.5,58.3,50.3,88.6,64.755,,15.0,,12.0
2018-02-07 07:15:00,1.0,16.861,1.92,14.96,807.0,804.0,491.0,777.0,489.0,,15.0,12.0,18.7,17.8,15.3,18.9,6.0,9.756,51.5,57.6,58.2,50.3,88.6,64.64,,15.0,,12.0
2018-02-07 07:16:00,1.0,17.151,1.9,15.6,801.0,797.0,487.0,774.0,489.0,,15.0,12.0,18.6,17.8,15.3,18.8,6.1,9.756,51.5,57.6,58.2,50.3,88.8,64.726,,15.0,,12.0
2018-02-07 07:17:00,1.0,18.814,1.81,16.16,800.0,795.0,487.0,773.0,489.0,,15.0,12.0,18.7,17.8,15.3,18.8,6.1,9.756,51.5,57.7,58.3,50.3,88.9,64.668,,15.0,,12.0
2018-02-07 07:18:00,1.0,16.709,1.73,15.25,801.0,795.0,487.0,780.0,487.0,,15.0,12.0,18.6,17.8,15.3,18.9,6.2,9.756,51.5,57.8,58.2,50.3,88.9,64.78399999999999,,15.0,,12.0
2018-02-07 07:19:00,1.0,17.609,1.69,15.89,798.0,792.0,483.0,774.0,485.0,,15.0,12.0,18.6,17.8,15.3,18.9,6.3,9.756,51.6,57.7,58.2,50.3,89.0,66.794,,15.0,,12.0
2018-02-07 07:20:00,1.0,16.266,1.83,15.49,800.0,795.0,481.0,771.0,484.0,,15.0,12.0,18.6,17.8,15.3,18.9,6.3,9.78,51.7,57.4,58.4,50.2,89.2,67.199,,15.0,,12.0
2018-02-07 07:21:00,1.0,18.433,1.93,16.34,802.0,798.0,485.0,773.0,483.0,,15.0,12.0,18.6,17.8,15.3,18.8,6.3,9.78,51.5,57.5,58.3,50.2,89.2,66.312,,15.0,,12.0
2018-02-07 07:22:00,1.0,17.273,1.76,15.91,802.0,803.0,484.0,772.0,484.0,,15.0,12.0,18.7,17.8,15.3,18.8,6.4,9.78,51.4,57.5,58.2,50.3,89.2,66.398,,15.0,,12.0
2018-02-07 07:23:00,1.0,16.541,1.89,15.5,800.0,807.0,486.0,775.0,486.0,,15.0,12.0,18.7,17.8,15.3,18.8,6.4,9.78,51.4,57.4,58.3,50.2,89.2,66.598,,15.0,,12.0
2018-02-07 07:24:00,1.0,14.359000000000002,1.89,15.58,800.0,803.0,489.0,773.0,486.0,,15.0,12.0,18.7,17.8,15.3,18.8,6.5,9.78,51.4,57.3,58.3,50.2,89.0,66.513,,15.0,,12.0
2018-02-07 07:25:00,1.0,14.572,2.13,14.66,800.0,800.0,493.0,772.0,486.0,,15.0,12.0,18.7,17.8,15.3,18.8,6.5,9.78,51.7,57.3,58.2,50.2,89.0,66.627,,15.0,,12.0
2018-02-07 07:26:00,1.0,14.175999999999998,1.83,14.99,798.0,800.0,494.0,772.0,484.0,,15.0,12.0,18.6,17.7,15.3,18.8,6.5,9.756,51.5,57.1,58.2,50.2,88.9,66.508,,15.0,,12.0
